Order_ID,Order_Date,Restaurant_Name,Restaurant_Location,Food_Item,Cuisine,Price,Quantity,Total_Amount,Payment_Method,Customer_ID,Customer_Age,Customer_Gender,Delivery_Time,Customer_Rating,Review_Text
2059,3/25/2025,Burger Barn,Pune,Caesar Salad,Continental,340,2,680,UPI,13097,56,F,33,2,Portion size was small.
2060,3/26/2025,Noodle Nest,Mumbai,Nachos,Mexican,351,3,1053,Credit Card,11988,45,M,51,4,Food was cold.
2061,2/17/2025,Curry Palace,Kolkata,Hotdog,American,251,3,753,UPI,10254,36,M,36,4,Average experience.
2062,2/2/2025,Pizza Point,Mumbai,Tacos,Mexican,305,2,610,Net Banking,12819,22,F,29,3,Would order again.
2063,5/26/2025,Pizza Point,Delhi,Burritos,Mexican,116,4,464,Credit Card,12839,23,M,45,2,Quick delivery!
2064,4/15/2025,Biryani House,Chennai,Manchurian,Chinese,589,3,1767,Net Banking,17918,44,F,20,2,Good taste but slow delivery.
2065,2/22/2025,Biryani House,Hyderabad,Paneer Butter Masala,Indian,232,4,928,Credit Card,17579,53,M,46,2,Not satisfied.
2066,1/25/2025,Pizza Point,Ahmedabad,Fries,American,110,2,220,Wallet,11466,23,M,52,1,Highly recommended.
2067,1/12/2025,Noodle Nest,Ahmedabad,Pizza Margherita,Italian,415,4,1660,Net Banking,16010,20,F,69,2,Loved the food.
2068,3/13/2025,Noodle Nest,Ahmedabad,Burritos,Mexican,181,2,362,Wallet,11682,41,F,44,3,Excellent service!
2069,4/29/2025,Urban Tadka,Chennai,Fries,American,264,1,264,Wallet,14361,31,M,39,3,Average experience.
2070,4/23/2025,Biryani House,Lucknow,Spring Rolls,Chinese,436,4,1744,Net Banking,13389,33,F,65,4,Not satisfied.
2071,2/4/2025,Curry Palace,Chennai,Fries,American,553,2,1106,Wallet,17691,54,M,30,3,Would order again.
2072,6/2/2025,Curry Palace,Kolkata,Pizza Margherita,Italian,395,4,1580,Credit Card,10082,40,M,22,3,Good taste but slow delivery.
2073,6/11/2025,Taco Town,Bangalore,Caesar Salad,Continental,350,2,700,Net Banking,15955,40,F,52,2,Not satisfied.
2074,4/9/2025,Biryani House,Mumbai,Butter Naan,Indian,362,1,362,Net Banking,17425,56,F,32,3,Not satisfied.
2075,1/10/2025,Sizzler Station,Chennai,Grilled Chicken,Continental,564,1,564,Credit Card,14909,37,M,44,1,Highly recommended.
2076,2/9/2025,Taco Town,Chennai,Burritos,Mexican,134,2,268,Cash,11720,44,M,28,3,Highly recommended.
2077,6/30/2025,Noodle Nest,Hyderabad,Nachos,Mexican,359,3,1077,Credit Card,17508,45,F,50,3,Food was cold.
2078,3/9/2025,Pizza Point,Pune,Nachos,Mexican,150,2,300,UPI,13202,43,M,38,3,Portion size was small.
2079,4/5/2025,Noodle Nest,Kolkata,Fries,American,201,3,603,Cash,13499,57,F,67,3,Quick delivery!
2080,6/27/2025,Sizzler Station,Jaipur,Burritos,Mexican,594,4,2376,Net Banking,15632,33,F,52,2,Portion size was small.
2081,3/18/2025,Sizzler Station,Ahmedabad,Hotdog,American,403,1,403,Net Banking,12232,29,F,47,3,Would order again.
2082,6/9/2025,Curry Palace,Jaipur,Caesar Salad,Continental,485,2,970,Cash,12621,33,M,24,4,Portion size was small.
2083,5/20/2025,Burger Barn,Delhi,Nachos,Mexican,399,4,1596,Net Banking,16593,30,F,24,4,Portion size was small.
2084,2/1/2025,Curry Palace,Kolkata,Pizza Margherita,Italian,137,1,137,Credit Card,15998,50,M,28,4,Would order again.
2085,1/18/2025,Sizzler Station,Lucknow,Spring Rolls,Chinese,198,1,198,Cash,13081,57,M,59,5,Quick delivery!
2086,5/15/2025,Taco Town,Kolkata,Burritos,Mexican,335,4,1340,UPI,14321,30,M,74,4,Portion size was small.
2087,6/15/2025,Pizza Point,Jaipur,Nachos,Mexican,394,4,1576,Cash,14897,22,F,28,2,Would order again.
2088,6/11/2025,Noodle Nest,Jaipur,Hotdog,American,277,2,554,Cash,17789,35,F,22,4,Average experience.
2089,2/17/2025,Curry Palace,Mumbai,Burritos,Mexican,571,3,1713,Cash,14519,28,M,50,4,Highly recommended.
2090,3/12/2025,Urban Tadka,Mumbai,Lasagna,Italian,422,3,1266,UPI,10755,55,F,71,4,Not satisfied.
2091,1/27/2025,Urban Tadka,Bangalore,Manchurian,Chinese,339,3,1017,Wallet,14475,27,M,40,2,Average experience.
2092,3/4/2025,Spice Villa,Lucknow,Caesar Salad,Continental,482,2,964,Credit Card,16272,19,F,34,5,Highly recommended.
2093,5/24/2025,Burger Barn,Mumbai,Hotdog,American,521,3,1563,UPI,15748,35,M,65,3,Food was cold.
2094,5/28/2025,Taco Town,Bangalore,Pasta Alfredo,Italian,129,1,129,Cash,17644,54,M,35,2,Highly recommended.
2095,4/19/2025,Urban Tadka,Kolkata,Lasagna,Italian,395,3,1185,Wallet,17268,45,M,62,4,Quick delivery!
2096,4/2/2025,Biryani House,Lucknow,Tandoori Chicken,Indian,588,3,1764,Credit Card,11487,41,F,70,3,Quick delivery!
2097,2/5/2025,Curry Palace,Kolkata,Chicken Biryani,Indian,253,1,253,Wallet,16557,35,F,31,1,Loved the food.
2098,1/8/2025,Taco Town,Jaipur,Fries,American,142,3,426,Credit Card,12410,50,M,65,4,Average experience.
2099,3/9/2025,Noodle Nest,Lucknow,Steak,Continental,238,1,238,Credit Card,13222,30,F,72,2,Quick delivery!
2100,5/30/2025,Burger Barn,Ahmedabad,Paneer Butter Masala,Indian,306,1,306,Credit Card,13522,57,M,71,4,Loved the food.
2101,1/6/2025,Spice Villa,Kolkata,Hakka Noodles,Chinese,211,4,844,UPI,14138,32,F,59,4,Quick delivery!
2102,3/26/2025,Spice Villa,Lucknow,Paneer Butter Masala,Indian,362,3,1086,Net Banking,17486,37,F,20,4,Portion size was small.
2103,4/26/2025,Spice Villa,Ahmedabad,Steak,Continental,596,2,1192,UPI,13688,37,M,70,3,Good taste but slow delivery.
2104,5/8/2025,Taco Town,Lucknow,Chicken Biryani,Indian,422,4,1688,Wallet,12715,53,F,60,3,Highly recommended.
2105,4/3/2025,Noodle Nest,Jaipur,Steak,Continental,290,3,870,Cash,14233,59,M,47,2,Quick delivery!
2106,4/21/2025,Burger Barn,Jaipur,Pizza Margherita,Italian,541,2,1082,UPI,16593,38,M,37,2,Excellent service!
2107,3/24/2025,Taco Town,Pune,Pizza Margherita,Italian,104,3,312,Credit Card,11275,34,M,59,3,Quick delivery!
2108,4/25/2025,Urban Tadka,Pune,Fried Rice,Chinese,407,1,407,Cash,10625,22,M,47,4,Excellent service!
2109,3/1/2025,Biryani House,Kolkata,Paneer Butter Masala,Indian,562,1,562,UPI,17551,39,M,58,4,Portion size was small.
2110,2/1/2025,Spice Villa,Kolkata,Caesar Salad,Continental,124,1,124,Net Banking,14524,22,F,58,3,Average experience.
2111,5/29/2025,Noodle Nest,Bangalore,Hakka Noodles,Chinese,377,2,754,Cash,17410,32,F,53,3,Highly recommended.
2112,4/27/2025,Biryani House,Jaipur,Lasagna,Italian,115,2,230,Cash,12388,33,M,32,3,Not satisfied.
2113,4/17/2025,Vegan Vibes,Lucknow,Fries,American,552,2,1104,Net Banking,12289,33,M,63,3,Highly recommended.
2114,3/13/2025,Curry Palace,Chennai,Burger,American,405,3,1215,Cash,16059,51,F,36,4,Not satisfied.
2115,6/30/2025,Spice Villa,Kolkata,Tandoori Chicken,Indian,160,2,320,Wallet,12336,47,M,21,5,Highly recommended.
2116,5/6/2025,Curry Palace,Kolkata,Dal Makhani,Indian,116,2,232,Cash,13229,21,F,22,5,Food was cold.
2117,5/29/2025,Pizza Point,Kolkata,Manchurian,Chinese,514,2,1028,Net Banking,15740,44,M,57,5,Would order again.
2118,1/20/2025,Vegan Vibes,Pune,Burritos,Mexican,291,1,291,Cash,17382,20,F,38,4,Loved the food.
2119,3/20/2025,Spice Villa,Lucknow,Spring Rolls,Chinese,325,1,325,UPI,17986,41,M,61,2,Highly recommended.
2120,2/15/2025,Spice Villa,Ahmedabad,Chicken Biryani,Indian,201,1,201,Cash,13368,27,M,65,3,Average experience.
2121,4/17/2025,Burger Barn,Hyderabad,Hotdog,American,433,4,1732,Net Banking,10131,20,M,32,5,Would order again.
2122,5/13/2025,Spice Villa,Chennai,Steak,Continental,383,4,1532,Wallet,10186,37,F,49,4,Good taste but slow delivery.
2123,6/22/2025,Burger Barn,Kolkata,Fried Rice,Chinese,406,2,812,Net Banking,16408,33,F,37,2,Would order again.
2124,5/19/2025,Curry Palace,Pune,Spring Rolls,Chinese,500,3,1500,Cash,10295,25,F,52,5,Would order again.
2125,3/25/2025,Vegan Vibes,Delhi,Hakka Noodles,Chinese,288,3,864,Net Banking,12604,27,M,32,2,Food was cold.
2126,4/15/2025,Urban Tadka,Delhi,Grilled Chicken,Continental,283,2,566,Wallet,16093,43,M,45,4,Excellent service!
2127,5/22/2025,Noodle Nest,Delhi,Nachos,Mexican,202,2,404,Net Banking,14170,36,F,32,2,Excellent service!
2128,3/21/2025,Taco Town,Kolkata,Tacos,Mexican,183,1,183,Cash,13705,49,M,30,4,Average experience.
2129,2/13/2025,Taco Town,Hyderabad,Hotdog,American,340,3,1020,Credit Card,15669,53,M,74,5,Quick delivery!
2130,3/18/2025,Curry Palace,Pune,Burritos,Mexican,329,2,658,UPI,10243,22,F,22,3,Good taste but slow delivery.
2131,1/21/2025,Burger Barn,Pune,Dal Makhani,Indian,508,1,508,UPI,13869,27,F,27,2,Average experience.
2132,6/22/2025,Pizza Point,Delhi,Hotdog,American,434,1,434,Net Banking,15402,45,M,74,5,Quick delivery!
2133,1/16/2025,Curry Palace,Ahmedabad,Tacos,Mexican,212,1,212,Credit Card,13126,28,F,49,2,Highly recommended.
2134,5/1/2025,Noodle Nest,Kolkata,Tacos,Mexican,108,1,108,Credit Card,10687,52,M,41,3,Loved the food.
2135,4/2/2025,Vegan Vibes,Hyderabad,Grilled Chicken,Continental,287,2,574,UPI,10282,43,F,52,1,Loved the food.
2136,2/8/2025,Biryani House,Hyderabad,Fries,American,366,2,732,Wallet,12028,42,M,59,4,Loved the food.
2137,3/1/2025,Burger Barn,Lucknow,Paneer Butter Masala,Indian,373,4,1492,Net Banking,11282,60,M,53,4,Good taste but slow delivery.
2138,6/11/2025,Vegan Vibes,Chennai,Burger,American,125,3,375,Wallet,13281,39,M,47,1,Portion size was small.
2139,2/25/2025,Spice Villa,Hyderabad,Pizza Margherita,Italian,449,1,449,Wallet,13590,29,F,32,2,Quick delivery!
2140,3/18/2025,Spice Villa,Chennai,Grilled Chicken,Continental,196,3,588,Net Banking,17505,46,F,68,3,Highly recommended.
2141,5/6/2025,Taco Town,Ahmedabad,Chicken Biryani,Indian,404,3,1212,Wallet,15406,60,F,67,2,Not satisfied.
2142,5/24/2025,Taco Town,Jaipur,Pasta Alfredo,Italian,435,4,1740,Credit Card,16514,33,M,67,5,Portion size was small.
2143,2/14/2025,Vegan Vibes,Pune,Hakka Noodles,Chinese,347,4,1388,Net Banking,17097,27,M,23,2,Not satisfied.
2144,4/20/2025,Sizzler Station,Delhi,Spring Rolls,Chinese,564,2,1128,Net Banking,16119,55,M,25,1,Highly recommended.
2145,5/24/2025,Noodle Nest,Ahmedabad,Dal Makhani,Indian,461,3,1383,Wallet,14184,46,F,20,4,Food was cold.
2146,5/11/2025,Taco Town,Pune,Hakka Noodles,Chinese,518,1,518,Credit Card,13850,41,M,20,3,Good taste but slow delivery.
2147,5/17/2025,Taco Town,Delhi,Fried Rice,Chinese,487,4,1948,Net Banking,17356,51,F,63,3,Portion size was small.
2148,5/8/2025,Biryani House,Hyderabad,Nachos,Mexican,428,2,856,Credit Card,10534,37,M,29,2,Quick delivery!
2149,5/16/2025,Spice Villa,Ahmedabad,Grilled Chicken,Continental,255,4,1020,Wallet,10759,18,M,33,5,Quick delivery!
2150,2/18/2025,Sizzler Station,Ahmedabad,Tacos,Mexican,169,3,507,UPI,17498,57,M,22,4,Highly recommended.
2151,5/17/2025,Taco Town,Lucknow,Tandoori Chicken,Indian,424,2,848,Credit Card,10551,35,M,51,4,Good taste but slow delivery.
2152,4/5/2025,Burger Barn,Bangalore,Lasagna,Italian,514,4,2056,UPI,17841,60,F,64,5,Loved the food.
2153,5/7/2025,Taco Town,Pune,Burger,American,136,2,272,Credit Card,12929,26,F,24,4,Portion size was small.
2154,3/27/2025,Burger Barn,Delhi,Pasta Alfredo,Italian,211,2,422,Net Banking,15733,47,F,43,4,Not satisfied.
2155,1/7/2025,Taco Town,Pune,Pizza Margherita,Italian,233,2,466,Credit Card,17967,47,M,63,1,Food was cold.
2156,6/30/2025,Noodle Nest,Jaipur,Burger,American,553,3,1659,Net Banking,12544,50,M,49,2,Would order again.
2157,5/23/2025,Urban Tadka,Hyderabad,Grilled Chicken,Continental,295,3,885,Wallet,10579,24,M,57,2,Not satisfied.
2158,5/27/2025,Curry Palace,Delhi,Hotdog,American,420,2,840,Cash,12018,28,M,72,3,Highly recommended.
2159,4/17/2025,Biryani House,Delhi,Manchurian,Chinese,513,1,513,Cash,11786,27,F,36,3,Food was cold.
2160,4/10/2025,Noodle Nest,Pune,Fried Rice,Chinese,264,3,792,Net Banking,11979,32,M,51,3,Average experience.
2161,4/4/2025,Noodle Nest,Delhi,Pasta Alfredo,Italian,259,1,259,Cash,11122,51,M,54,1,Excellent service!
2162,3/2/2025,Urban Tadka,Hyderabad,Steak,Continental,236,2,472,UPI,12892,52,M,71,3,Loved the food.
2163,4/19/2025,Curry Palace,Mumbai,Tacos,Mexican,187,4,748,UPI,17561,35,M,75,5,Quick delivery!
2164,6/30/2025,Noodle Nest,Delhi,Manchurian,Chinese,220,3,660,Net Banking,12412,58,F,40,5,Quick delivery!
2165,4/21/2025,Burger Barn,Bangalore,Nachos,Mexican,406,2,812,Credit Card,15563,47,F,23,3,Highly recommended.
2166,6/27/2025,Noodle Nest,Lucknow,Hotdog,American,449,3,1347,UPI,14552,36,F,46,3,Quick delivery!
2167,1/9/2025,Pizza Point,Kolkata,Grilled Chicken,Continental,165,2,330,Net Banking,10995,60,F,66,4,Highly recommended.
2168,5/13/2025,Curry Palace,Bangalore,Tandoori Chicken,Indian,573,1,573,Net Banking,14450,23,F,63,5,Highly recommended.
2169,3/10/2025,Pizza Point,Hyderabad,Hakka Noodles,Chinese,461,4,1844,Cash,15624,36,F,38,3,Would order again.
2170,6/23/2025,Biryani House,Chennai,Burritos,Mexican,570,3,1710,Credit Card,13320,39,M,33,4,Highly recommended.
2171,3/21/2025,Burger Barn,Mumbai,Caesar Salad,Continental,149,4,596,Credit Card,11187,25,F,62,1,Good taste but slow delivery.
2172,1/18/2025,Urban Tadka,Jaipur,Lasagna,Italian,594,2,1188,Credit Card,13313,44,M,52,2,Not satisfied.
2173,2/8/2025,Spice Villa,Pune,Lasagna,Italian,461,1,461,Cash,10604,30,F,59,4,Average experience.
2174,4/23/2025,Curry Palace,Mumbai,Paneer Butter Masala,Indian,192,1,192,UPI,14956,25,M,72,2,Highly recommended.
2175,6/9/2025,Spice Villa,Hyderabad,Fried Rice,Chinese,385,4,1540,UPI,12774,58,M,35,3,Excellent service!
2176,2/10/2025,Pizza Point,Lucknow,Hakka Noodles,Chinese,515,3,1545,Wallet,13125,19,F,25,4,Good taste but slow delivery.
2177,2/12/2025,Spice Villa,Mumbai,Burger,American,200,4,800,Credit Card,15289,36,F,34,3,Portion size was small.
2178,6/26/2025,Sizzler Station,Mumbai,Pasta Alfredo,Italian,591,1,591,Net Banking,11230,34,M,42,1,Loved the food.
2179,4/5/2025,Taco Town,Mumbai,Burger,American,426,3,1278,Net Banking,17143,55,F,21,3,Portion size was small.
2180,2/11/2025,Sizzler Station,Hyderabad,Lasagna,Italian,398,2,796,Wallet,12744,52,M,69,2,Quick delivery!
2181,5/12/2025,Vegan Vibes,Ahmedabad,Butter Naan,Indian,416,3,1248,Credit Card,12906,40,M,69,5,Quick delivery!
2182,3/21/2025,Vegan Vibes,Ahmedabad,Caesar Salad,Continental,196,3,588,Credit Card,17831,52,M,71,1,Food was cold.
2183,3/4/2025,Urban Tadka,Ahmedabad,Grilled Chicken,Continental,232,3,696,UPI,11833,41,M,65,2,Not satisfied.
2184,2/19/2025,Vegan Vibes,Jaipur,Burritos,Mexican,532,1,532,Credit Card,13594,38,F,44,5,Excellent service!
2185,1/3/2025,Sizzler Station,Chennai,Hakka Noodles,Chinese,588,4,2352,Credit Card,15349,20,M,21,4,Quick delivery!
2186,1/31/2025,Noodle Nest,Jaipur,Grilled Chicken,Continental,517,1,517,Credit Card,12311,53,M,33,3,Portion size was small.
2187,6/14/2025,Vegan Vibes,Delhi,Caesar Salad,Continental,299,2,598,Net Banking,15300,52,M,35,3,Would order again.
2188,6/30/2025,Taco Town,Kolkata,Grilled Chicken,Continental,155,3,465,Net Banking,12620,55,F,39,2,Food was cold.
2189,1/14/2025,Pizza Point,Bangalore,Paneer Butter Masala,Indian,390,3,1170,Credit Card,11398,40,M,22,5,Average experience.
2190,3/28/2025,Sizzler Station,Pune,Burger,American,427,3,1281,Wallet,14574,44,M,33,2,Highly recommended.
2191,6/4/2025,Vegan Vibes,Kolkata,Pizza Margherita,Italian,429,2,858,Cash,14399,23,F,56,3,Not satisfied.
2192,1/28/2025,Noodle Nest,Pune,Steak,Continental,467,1,467,Wallet,10251,41,M,75,3,Excellent service!
2193,4/12/2025,Spice Villa,Bangalore,Burritos,Mexican,458,2,916,Credit Card,16181,34,F,62,5,Quick delivery!
2194,6/4/2025,Urban Tadka,Lucknow,Caesar Salad,Continental,113,4,452,Net Banking,16767,24,F,60,4,Would order again.
2195,2/8/2025,Burger Barn,Ahmedabad,Lasagna,Italian,370,1,370,Credit Card,17382,29,F,69,4,Loved the food.
2196,5/6/2025,Taco Town,Delhi,Tacos,Mexican,127,4,508,UPI,16179,58,M,25,5,Average experience.
2197,1/4/2025,Taco Town,Kolkata,Steak,Continental,460,2,920,Net Banking,16090,19,M,24,4,Not satisfied.
2198,5/23/2025,Urban Tadka,Delhi,Burger,American,206,1,206,Cash,15109,47,F,23,4,Average experience.
2199,5/24/2025,Vegan Vibes,Delhi,Spring Rolls,Chinese,507,3,1521,Cash,10503,58,F,60,1,Would order again.
2200,1/15/2025,Biryani House,Delhi,Fried Rice,Chinese,591,2,1182,Cash,11033,56,F,30,1,Average experience.
2201,6/5/2025,Pizza Point,Kolkata,Pizza Margherita,Italian,454,2,908,UPI,16001,48,M,75,2,Average experience.
2202,6/25/2025,Biryani House,Delhi,Paneer Butter Masala,Indian,498,2,996,Net Banking,16050,59,M,50,5,Good taste but slow delivery.
2203,1/27/2025,Biryani House,Jaipur,Pizza Margherita,Italian,452,2,904,UPI,14787,60,F,45,4,Quick delivery!
2204,6/9/2025,Curry Palace,Ahmedabad,Caesar Salad,Continental,203,1,203,Net Banking,15618,29,F,23,5,Loved the food.
2205,1/11/2025,Burger Barn,Delhi,Paneer Butter Masala,Indian,211,4,844,Cash,17795,46,F,68,2,Portion size was small.
2206,6/9/2025,Spice Villa,Ahmedabad,Caesar Salad,Continental,216,1,216,Cash,14697,25,F,23,5,Quick delivery!
2207,2/15/2025,Curry Palace,Kolkata,Dal Makhani,Indian,428,4,1712,Wallet,10920,34,M,43,2,Portion size was small.
2208,6/9/2025,Vegan Vibes,Lucknow,Chicken Biryani,Indian,573,2,1146,UPI,10593,25,M,45,2,Average experience.
2209,5/18/2025,Urban Tadka,Lucknow,Fries,American,356,4,1424,Wallet,14158,33,M,63,4,Food was cold.
2210,2/21/2025,Pizza Point,Bangalore,Lasagna,Italian,272,2,544,Cash,10513,35,M,66,5,Excellent service!
2211,1/7/2025,Biryani House,Bangalore,Hotdog,American,159,3,477,UPI,10124,34,M,42,2,Portion size was small.
2212,4/19/2025,Vegan Vibes,Lucknow,Steak,Continental,307,3,921,Cash,14695,38,F,36,3,Food was cold.
2213,2/26/2025,Urban Tadka,Ahmedabad,Hakka Noodles,Chinese,335,4,1340,Wallet,13479,51,F,24,2,Portion size was small.
2214,4/4/2025,Sizzler Station,Delhi,Tacos,Mexican,316,2,632,UPI,14307,52,M,54,4,Excellent service!
2215,1/1/2025,Spice Villa,Ahmedabad,Hotdog,American,297,2,594,Credit Card,15888,24,F,28,5,Excellent service!
2216,4/11/2025,Spice Villa,Bangalore,Dal Makhani,Indian,195,1,195,Credit Card,12097,22,M,65,3,Not satisfied.
2217,2/15/2025,Noodle Nest,Delhi,Burger,American,241,1,241,Cash,15868,50,F,25,2,Highly recommended.
2218,1/13/2025,Urban Tadka,Delhi,Pizza Margherita,Italian,436,4,1744,Credit Card,13799,22,M,31,4,Not satisfied.
2219,1/26/2025,Biryani House,Jaipur,Fried Rice,Chinese,195,2,390,Cash,15296,55,F,56,4,Excellent service!
2220,2/25/2025,Pizza Point,Kolkata,Paneer Butter Masala,Indian,360,4,1440,UPI,10801,39,F,23,2,Would order again.
2221,5/27/2025,Burger Barn,Delhi,Manchurian,Chinese,581,4,2324,Credit Card,16245,20,F,62,5,Not satisfied.
2222,1/7/2025,Pizza Point,Bangalore,Grilled Chicken,Continental,357,2,714,UPI,16568,23,F,51,3,Not satisfied.
2223,3/20/2025,Biryani House,Chennai,Pizza Margherita,Italian,442,1,442,Credit Card,11625,31,F,57,4,Would order again.
2224,6/22/2025,Vegan Vibes,Lucknow,Tacos,Mexican,545,3,1635,Net Banking,13268,42,F,71,2,Food was cold.
2225,4/15/2025,Curry Palace,Chennai,Pasta Alfredo,Italian,408,1,408,UPI,15296,40,M,70,2,Excellent service!
2226,2/6/2025,Taco Town,Mumbai,Caesar Salad,Continental,487,4,1948,Cash,17140,54,M,22,3,Average experience.
2227,2/11/2025,Vegan Vibes,Ahmedabad,Pizza Margherita,Italian,254,3,762,Credit Card,16316,39,M,40,2,Food was cold.
2228,5/22/2025,Vegan Vibes,Pune,Lasagna,Italian,591,1,591,Cash,15365,28,M,73,1,Quick delivery!
2229,4/20/2025,Biryani House,Pune,Steak,Continental,114,4,456,Credit Card,16189,26,F,58,5,Average experience.
2230,6/20/2025,Sizzler Station,Hyderabad,Pasta Alfredo,Italian,386,2,772,Wallet,13541,25,M,33,5,Food was cold.
2231,4/7/2025,Sizzler Station,Chennai,Fried Rice,Chinese,402,1,402,UPI,17925,42,F,27,4,Food was cold.
2232,1/12/2025,Pizza Point,Pune,Spring Rolls,Chinese,500,1,500,Net Banking,13634,26,F,47,2,Loved the food.
2233,2/6/2025,Biryani House,Jaipur,Steak,Continental,458,2,916,Wallet,12375,56,F,60,2,Average experience.
2234,5/5/2025,Pizza Point,Mumbai,Steak,Continental,591,4,2364,Wallet,15825,57,F,62,4,Average experience.
2235,4/15/2025,Sizzler Station,Lucknow,Pizza Margherita,Italian,127,4,508,Net Banking,12441,49,M,67,5,Good taste but slow delivery.
2236,3/20/2025,Vegan Vibes,Jaipur,Burritos,Mexican,465,4,1860,Cash,14233,37,F,33,3,Food was cold.
2237,4/25/2025,Spice Villa,Pune,Pasta Alfredo,Italian,221,4,884,Net Banking,14011,29,F,50,2,Would order again.
2238,4/21/2025,Biryani House,Jaipur,Nachos,Mexican,375,2,750,Net Banking,14301,32,M,61,2,Quick delivery!
2239,4/2/2025,Sizzler Station,Delhi,Lasagna,Italian,206,4,824,Cash,16038,52,F,61,2,Would order again.
2240,5/31/2025,Curry Palace,Pune,Pasta Alfredo,Italian,274,2,548,Cash,17808,21,M,35,2,Portion size was small.
2241,1/27/2025,Taco Town,Mumbai,Grilled Chicken,Continental,517,1,517,Cash,11692,33,F,66,3,Portion size was small.
2242,2/13/2025,Vegan Vibes,Mumbai,Manchurian,Chinese,594,4,2376,Wallet,16781,55,M,56,4,Good taste but slow delivery.
2243,1/13/2025,Biryani House,Chennai,Dal Makhani,Indian,105,4,420,Wallet,13274,25,F,71,5,Average experience.
2244,6/8/2025,Sizzler Station,Delhi,Butter Naan,Indian,483,2,966,Wallet,11307,22,F,49,5,Average experience.
2245,5/14/2025,Noodle Nest,Bangalore,Tacos,Mexican,293,1,293,UPI,12529,59,M,75,3,Quick delivery!
2246,1/25/2025,Curry Palace,Bangalore,Steak,Continental,205,1,205,UPI,10301,27,M,71,3,Highly recommended.
2247,6/17/2025,Vegan Vibes,Chennai,Nachos,Mexican,482,2,964,Net Banking,15056,47,M,22,3,Good taste but slow delivery.
2248,6/29/2025,Vegan Vibes,Hyderabad,Caesar Salad,Continental,595,2,1190,Credit Card,13514,56,F,68,1,Good taste but slow delivery.
2249,6/23/2025,Noodle Nest,Bangalore,Dal Makhani,Indian,208,1,208,Net Banking,13570,32,M,57,2,Excellent service!
2250,5/1/2025,Noodle Nest,Chennai,Fries,American,460,2,920,UPI,12857,60,F,42,4,Not satisfied.
2251,6/28/2025,Pizza Point,Chennai,Manchurian,Chinese,563,3,1689,Cash,16609,40,M,48,4,Quick delivery!
2252,3/26/2025,Taco Town,Ahmedabad,Fried Rice,Chinese,563,3,1689,Wallet,15751,40,F,29,2,Average experience.
2253,1/2/2025,Noodle Nest,Kolkata,Pizza Margherita,Italian,196,4,784,UPI,14450,48,F,72,2,Portion size was small.
